Taxon	Downstream.5pm	Upstream.5.30am	Downstream.7.30am.day2	Upstream.8am.biof	Upstream.11am.biof	Downstream.8am.biof	Upstream.7.30am.day2	Upstream.5pm.biof	Downstream.5pm.biof	Downstream.11am	Trans.Waller.split	Upstream.2pm.biof	Trans.27.pipe	Upstream.5pm	Upstream.11am	Trans.Hemphill.Split	Upstream.8am	Downstream.5.30am	Downstream.2pm	Trans.105.pipe	Downstream.11am.biof	Downstream.8am	Upstream.2pm	Trans.24th.Street.Weir	Trans.Clark.Field
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	0.000379746835443	0.000759493670886	0.00164556962025	0.00367088607595	0.0053164556962	0.00354430379747	0.000506329113924	0.00949367088608	0.0020253164557	0.00164556962025	0.00493670886076	0.0111392405063	0.000253164556962	0.000506329113924	0.000253164556962	0.00367088607595	0.00151898734177	0.0020253164557	0.00227848101266	0.00291139240506	0.00658227848101	0.00164556962025	0.000886075949367	0.00253164556962	0.00278481012658
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.00189873417722	0.000253164556962	0.00291139240506	0.00417721518987	0.0079746835443	0.000886075949367	0.000126582278481	0.0145569620253	0.00227848101266	0.00139240506329	0.000126582278481	0.0163291139241	0.000506329113924	0.000253164556962	0.000126582278481	0.00544303797468	0.000253164556962	0.00215189873418	0.00215189873418	0.000886075949367	0.0026582278481	0.00177215189873	0.000126582278481	0.00113924050633	0.00164556962025
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000506329113924	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.0	0.000126582278481	0.0	0.000379746835443	0.000126582278481	0.000379746835443	0.000253164556962	0.0	0.000253164556962	0.000506329113924	0.00151898734177	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000506329113924	0.000506329113924	0.000126582278481	0.000379746835443	0.0	0.000126582278481	0.000379746835443	0.000126582278481	0.000759493670886	0.000759493670886
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	0.000759493670886	0.0	0.000126582278481	0.000253164556962	0.000506329113924	0.000126582278481	0.0	0.000379746835443	0.000632911392405	0.000126582278481	0.000379746835443	0.000759493670886	0.0	0.000126582278481	0.000253164556962	0.000379746835443	0.000379746835443	0.000126582278481	0.000506329113924	0.000126582278481	0.00101265822785	0.000506329113924	0.0	0.000759493670886	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.000506329113924	0.000379746835443	0.0	0.000632911392405	0.000253164556962	0.000126582278481	0.0	0.000759493670886	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000126582278481	0.0	0.000253164556962	0.0	0.000379746835443	0.0	0.0	0.000379746835443	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000506329113924	0.0	0.000253164556962	0.00101265822785	0.0	0.000126582278481	0.000379746835443	0.000253164556962	0.000379746835443	0.000253164556962	0.000253164556962	0.0	0.000379746835443	0.000126582278481	0.0	0.000379746835443	0.000506329113924
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	0.000759493670886	0.000379746835443	0.000886075949367	0.00164556962025	0.00139240506329	0.000506329113924	0.000126582278481	0.00101265822785	0.00101265822785	0.000379746835443	0.00151898734177	0.00253164556962	0.000126582278481	0.000126582278481	0.000379746835443	0.000759493670886	0.000126582278481	0.000379746835443	0.00113924050633	0.000126582278481	0.00151898734177	0.000759493670886	0.000253164556962	0.00177215189873	0.00215189873418
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.000126582278481	0.0	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.00139240506329	0.000253164556962	0.000886075949367	0.000379746835443	0.00151898734177	0.000126582278481	0.000253164556962	0.00278481012658	0.0	0.000379746835443	0.000253164556962	0.00139240506329	0.00556962025316	0.000632911392405	0.000506329113924	0.000632911392405	0.000126582278481	0.000759493670886	0.000886075949367	0.00392405063291	0.000632911392405	0.000253164556962	0.000126582278481	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;Other	0.0	0.0	0.0	0.000886075949367	0.00215189873418	0.000253164556962	0.0	0.00329113924051	0.000126582278481	0.0	0.0	0.0026582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.0	0.000126582278481	0.0	0.000126582278481	0.00240506329114	0.000126582278481	0.0	0.00708860759494	0.0	0.0	0.0	0.00253164556962	0.000253164556962	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.000253164556962	0.000506329113924	0.000379746835443	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.000886075949367	0.000759493670886	0.00139240506329	0.00341772151899	0.00379746835443	0.0026582278481	0.000632911392405	0.00151898734177	0.00215189873418	0.00215189873418	0.0107594936709	0.0026582278481	0.0	0.000759493670886	0.000886075949367	0.00316455696203	0.000759493670886	0.000506329113924	0.0026582278481	0.000506329113924	0.00303797468354	0.000886075949367	0.00101265822785	0.00493670886076	0.00518987341772
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.000126582278481	0.000253164556962	0.000506329113924	0.00240506329114	0.01	0.000379746835443	0.000126582278481	0.0159493670886	0.000506329113924	0.000253164556962	0.000253164556962	0.00860759493671	0.000506329113924	0.000126582278481	0.000126582278481	0.000632911392405	0.000506329113924	0.000506329113924	0.000126582278481	0.000506329113924	0.00126582278481	0.000126582278481	0.000632911392405	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000759493670886	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	0.0	0.000506329113924	0.00113924050633	0.00113924050633	0.000759493670886	0.000253164556962	0.000379746835443	0.00139240506329	0.000506329113924	0.000506329113924	0.000759493670886	0.00151898734177	0.000506329113924	0.000253164556962	0.000379746835443	0.000506329113924	0.000379746835443	0.000253164556962	0.000126582278481	0.000379746835443	0.000379746835443	0.000253164556962	0.000379746835443	0.000759493670886	0.000632911392405
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.00139240506329	0.000126582278481	0.0	0.000506329113924	0.000759493670886	0.000506329113924	0.0	0.000379746835443	0.000632911392405	0.000886075949367	0.00227848101266	0.000759493670886	0.000886075949367	0.000379746835443	0.000126582278481	0.000759493670886	0.000506329113924	0.000126582278481	0.00113924050633	0.00215189873418	0.00278481012658	0.00139240506329	0.000253164556962	0.00291139240506	0.00126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.00139240506329	0.000253164556962	0.000632911392405	0.000379746835443	0.000632911392405	0.000379746835443	0.0	0.000632911392405	0.00139240506329	0.00177215189873	0.00341772151899	0.00139240506329	0.000759493670886	0.000253164556962	0.000253164556962	0.00164556962025	0.000506329113924	0.000379746835443	0.00126582278481	0.000506329113924	0.00443037974684	0.00139240506329	0.000379746835443	0.00303797468354	0.00177215189873
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.000759493670886	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	0.00101265822785	0.000379746835443	0.00164556962025	0.000759493670886	0.000886075949367	0.000253164556962	0.000759493670886	0.00189873417722	0.0	0.000506329113924	0.000126582278481	0.00253164556962	0.000126582278481	0.000759493670886	0.00101265822785	0.000379746835443	0.000886075949367	0.00151898734177	0.00126582278481	0.00113924050633	0.000126582278481	0.000506329113924	0.00113924050633	0.0	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	0.000759493670886	0.0	0.00240506329114	0.0	0.000126582278481	0.000253164556962	0.000253164556962	0.000379746835443	0.0	0.000379746835443	0.000506329113924	0.0	0.0	0.000126582278481	0.0	0.00354430379747	0.000126582278481	0.00113924050633	0.000632911392405	0.00329113924051	0.0	0.000126582278481	0.000379746835443	0.000379746835443	0.000506329113924
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	0.0	0.000126582278481	0.0	0.0	0.000506329113924	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	0.0	0.0	0.0	0.000126582278481	0.000506329113924	0.0	0.000126582278481	0.00569620253165	0.000126582278481	0.0	0.000379746835443	0.00506329113924	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	0.0	0.0	0.0	0.000506329113924	0.000759493670886	0.000126582278481	0.0	0.00974683544304	0.000126582278481	0.0	0.000126582278481	0.0129113924051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Chelativorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000379746835443	0.000253164556962	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	0.000253164556962	0.000506329113924	0.000379746835443	0.00177215189873	0.00151898734177	0.00139240506329	0.000126582278481	0.000506329113924	0.00126582278481	0.000506329113924	0.00177215189873	0.000632911392405	0.000126582278481	0.000126582278481	0.000506329113924	0.000506329113924	0.000253164556962	0.000126582278481	0.000886075949367	0.00139240506329	0.00506329113924	0.000632911392405	0.0	0.00164556962025	0.000886075949367
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.00177215189873	0.000759493670886	0.00101265822785	0.00481012658228	0.00278481012658	0.00405063291139	0.000379746835443	0.00303797468354	0.00417721518987	0.00506329113924	0.0182278481013	0.00367088607595	0.000379746835443	0.00177215189873	0.00126582278481	0.0026582278481	0.00215189873418	0.000632911392405	0.00594936708861	0.000506329113924	0.0149367088608	0.00670886075949	0.000886075949367	0.01	0.0073417721519
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	0.000126582278481	0.0	0.000126582278481	0.000632911392405	0.000506329113924	0.000379746835443	0.0	0.000126582278481	0.0	0.000253164556962	0.00139240506329	0.000379746835443	0.0	0.0	0.000379746835443	0.000253164556962	0.000253164556962	0.000126582278481	0.000379746835443	0.0	0.000379746835443	0.000506329113924	0.0	0.000632911392405	0.000632911392405
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Afifella	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.000253164556962	0.0	0.0	0.000379746835443	0.000126582278481	0.0	0.0	0.000632911392405	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	0.0	0.000126582278481	0.0	0.000886075949367	0.000253164556962	0.000126582278481	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.0	0.000759493670886	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hyphomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	0.00341772151899	0.00329113924051	0.00784810126582	0.0192405063291	0.0293670886076	0.0205063291139	0.00291139240506	0.0282278481013	0.0117721518987	0.00341772151899	0.00101265822785	0.0303797468354	0.00139240506329	0.00354430379747	0.00215189873418	0.00240506329114	0.00506329113924	0.00696202531646	0.0053164556962	0.000253164556962	0.0196202531646	0.010253164557	0.00506329113924	0.00139240506329	0.00227848101266
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus	0.000632911392405	0.000253164556962	0.000126582278481	0.000506329113924	0.00113924050633	0.0	0.000379746835443	0.00189873417722	0.000759493670886	0.000253164556962	0.000253164556962	0.00101265822785	0.000379746835443	0.000253164556962	0.000379746835443	0.00101265822785	0.0	0.000126582278481	0.00101265822785	0.0	0.00126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Anaerospora	0.000379746835443	0.000126582278481	0.000506329113924	0.0026582278481	0.00253164556962	0.00139240506329	0.0	0.00113924050633	0.00278481012658	0.000632911392405	0.000253164556962	0.00481012658228	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000379746835443	0.00139240506329	0.0	0.00443037974684	0.000253164556962	0.0	0.00113924050633	0.000506329113924
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.00139240506329	0.000506329113924	0.000759493670886	0.00392405063291	0.00569620253165	0.00354430379747	0.000379746835443	0.00607594936709	0.00379746835443	0.00151898734177	0.000379746835443	0.00544303797468	0.000253164556962	0.000759493670886	0.000253164556962	0.000759493670886	0.000379746835443	0.00101265822785	0.00177215189873	0.00139240506329	0.00772151898734	0.00101265822785	0.000506329113924	0.000253164556962	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.123417721519	0.0816455696203	0.12	0.0783544303797	0.0817721518987	0.0630379746835	0.0515189873418	0.0820253164557	0.0460759493671	0.0778481012658	0.0141772151899	0.102658227848	0.00113924050633	0.0879746835443	0.0910126582278	0.0205063291139	0.0873417721519	0.143924050633	0.160253164557	0.00101265822785	0.0903797468354	0.105189873418	0.0775949367089	0.0212658227848	0.0172151898734
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum	0.0	0.0	0.0	0.000379746835443	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	0.00316455696203	0.00126582278481	0.0026582278481	0.013164556962	0.0139240506329	0.00443037974684	0.00189873417722	0.0108860759494	0.00594936708861	0.00151898734177	0.00151898734177	0.0117721518987	0.000126582278481	0.000759493670886	0.00101265822785	0.00455696202532	0.000886075949367	0.000886075949367	0.00329113924051	0.0	0.00898734177215	0.00113924050633	0.000506329113924	0.00164556962025	0.00126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;Other;Other	0.0	0.0	0.0	0.000379746835443	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000379746835443	0.000506329113924	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.000506329113924	0.000632911392405	0.000759493670886	0.000632911392405	0.00164556962025	0.000632911392405	0.0	0.00303797468354	0.000253164556962	0.000379746835443	0.000379746835443	0.00215189873418	0.000253164556962	0.000126582278481	0.000126582278481	0.000253164556962	0.000253164556962	0.000506329113924	0.00139240506329	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.000379746835443	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other	0.000632911392405	0.0	0.000126582278481	0.00151898734177	0.00139240506329	0.000253164556962	0.0	0.00189873417722	0.000759493670886	0.000506329113924	0.000126582278481	0.00126582278481	0.0	0.000126582278481	0.000253164556962	0.000253164556962	0.0	0.000506329113924	0.000253164556962	0.000126582278481	0.0020253164557	0.000253164556962	0.0	0.000379746835443	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	0.00215189873418	0.000379746835443	0.00126582278481	0.00392405063291	0.00417721518987	0.00126582278481	0.000379746835443	0.0026582278481	0.00253164556962	0.000759493670886	0.000253164556962	0.00455696202532	0.0	0.000379746835443	0.00126582278481	0.00101265822785	0.000632911392405	0.00113924050633	0.00101265822785	0.000632911392405	0.00215189873418	0.00101265822785	0.000253164556962	0.00101265822785	0.000506329113924
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodovarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus	0.0	0.0	0.000253164556962	0.000379746835443	0.000379746835443	0.000126582278481	0.0	0.000253164556962	0.000632911392405	0.000126582278481	0.0	0.000506329113924	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000379746835443	0.000379746835443	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas	0.000506329113924	0.0	0.000253164556962	0.000506329113924	0.000759493670886	0.000253164556962	0.0	0.000379746835443	0.000632911392405	0.000379746835443	0.000506329113924	0.000506329113924	0.0	0.000126582278481	0.000126582278481	0.000379746835443	0.0	0.0	0.000632911392405	0.0	0.00139240506329	0.000379746835443	0.000126582278481	0.000253164556962	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000632911392405	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000632911392405	0.0	0.000126582278481	0.0	0.000632911392405	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.000126582278481	0.000506329113924	0.00151898734177	0.00291139240506	0.00113924050633	0.000632911392405	0.00113924050633	0.00253164556962	0.000506329113924	0.000253164556962	0.00101265822785	0.00291139240506	0.00493670886076	0.000506329113924	0.00126582278481	0.00151898734177	0.000506329113924	0.00101265822785	0.00126582278481	0.00392405063291	0.0	0.0	0.000126582278481	0.000632911392405	0.000632911392405
